id,DIAC1_2,DIAC1_3,DIAC4_1,DIAC5_1,ANT2_1,CLIM1_3,CLIM2_5,TFV_G11_GROUP,LITH1_1,LITH2_2,LITH4_2,DEM1_1,DEM2_4,DEM4_1,geometry,,,,,,,,,
425,0.124,0.521,10.15132087,52.6,29.77953017,-2.168515146,-8.695652174,Feuillus,0.6790379226,8.35E-12,8.35E-12,1642,33,78,list(c(548231.532260712,548353.2469,547877.1632,547755.4485,548231.5323,6189139.181,6188980.496,6188615.34,6188774.025,6189139.18114678))
30,0.227,2.388,1.696143771,200,312.6252431,0.02554495913,-9.259259259,Feuillus,0.6734097616,8.35E-12,8.35E-12,1619,42,131,list(c(544511.558215536,544558.7122,545141.7892,545094.6352,544511.5582,6190129.578,6190323.928,6190182.451,6189988.101,6190129.57761221))
312,0.073,0.267,4.977564503,56.2,80.00729027,18.06886924,-17.39130435,Feuillus,0.9953487768,0.7074699366,0.2925318424,1716,20,261,list(c(600247.947534855,600246.1149,599646.1402,599647.9728,600247.9475,6190177.642,6189977.651,6189983.149,6190183.14,6190177.64171224))
673,0.235,0.678,2.332178481,37.2,0,8.537466343,-14.94252874,Feuillus,1.010749317,0.6685410703,0.3314554385,1502,19,195,list(c(600015.865096471,600165.3098,599766.5772,599617.1325,600015.8651,6189484.229,6189351.321,6188902.978,6189035.886,6189484.22865743))
674,0.144,0.509,4.522704306,29.6,0,13.06865178,-15.38461538,Feuillus,0.8968862276,0.141389671,0.8586112894,1662,23,132,list(c(599540.187233822,599365.2008,599074.6561,599249.6425,599540.1872,6189900.106,6189803.258,6190328.219,6190425.067,6189900.10597982))
340,0.138,0.395,13.21487595,34,0,-13.90020367,-11.95652174,Feuillus,6.64E-10,8.35E-12,8.35E-12,1595,15,242,list(c(605464.619958861,605622.0228,605992.1965,605834.7937,605464.62,6189070.986,6189194.379,6188722.18,6188598.786,6189070.98579426))
636,0.083,0.344,3.43190124,25,0,-8.683624587,-15.06849315,Feuillus,6.64E-10,8.35E-12,8.35E-12,1697,21,126,list(c(604559.432607986,604549.8664,605149.179,605158.7452,604559.4326,6189414.158,6189613.925,6189642.624,6189442.857,6189414.15811948))
669,0.091,0.19,3.489776985,14.8,0,-13.83722914,-11.95652174,Feuillus,6.64E-10,8.35E-12,8.35E-12,1712,22,111,list(c(604983.251585735,605156.8281,604858.7858,604685.2093,604983.2516,6189055.058,6188955.713,6188434.973,6188534.318,6189055.05789902))
313,0.081,0.157,3.738048734,-40.8,0,1.75761871,-13.33333333,Feuillus,0.6931471808,8.35E-12,1.00000086,1674,31,158,list(c(597445.428692301,597645.43,597645.4251,597445.4238,597445.4287,6191037.345,6191037.343,6190437.343,6190437.345,6191037.34495094))
642,0.206,0.864,14.2285893,-1.6,19.4663632,10.46861824,-13.95348837,Feuillus,0.6931471807,8.35E-12,0.9999789955,1692,26,243,list(c(598695.788087948,598810.019,598317.5142,598203.2833,598695.7881,6190778.758,6190614.59,6190271.896,6190436.064,6190778.75766364))
643,0.17,0.767,5.054042778,6.4,46.58230107,0.3868160206,-10.81081081,Feuillus,0.6931471807,8.35E-12,1.000019009,1608,25,218,list(c(598945.41106706,599100.8542,598723.3153,598567.8722,598945.4111,6190030.439,6189904.593,6189438.262,6189564.108,6190030.43882595))
275,0.149,0.502,3.861879415,2.4,311.1587109,22.28975778,-14.49275362,Feuillus,0.7769708629,0.03990664452,8.35E-12,1692,26,101,list(c(570124.412452115,570243.1818,569760.4429,569641.6735,570124.4125,6190301.033,6190140.125,6189783.808,6189944.716,6190301.03329244))
277,0.263,0.444,4.65921295,12,245.2825491,29.48728637,-13.69863014,Feuillus,0.6931471808,8.35E-12,8.35E-12,1614,36,64,list(c(572468.381800435,572654.1252,572431.6237,572245.8803,572468.3818,6188878.884,6188804.715,6188247.495,6188321.664,6188878.88395659))
580,0.178,0.837,3.661253271,21.2,0,32.63619812,-11.62790698,Feuillus,0.838898867,0.08529017048,8.35E-12,1702,27,61,list(c(569579.652663521,569769.3842,569579.658,569389.9264,569579.6527,6190568.784,6190505.544,6189936.332,6189999.572,6190568.78417756))
645,0.116,0.186,9.958050691,-10,266.6530695,-3.314335818,-11.11111111,Feuillus,0.6931471808,8.35E-12,1.000003524,1430,21,253,list(c(596018.136960722,596022.3783,596622.243,596618.0017,596018.137,6190178.628,6190378.581,6190365.857,6190165.904,6190178.62818805))
646,0.126,0.329,6.151614988,97.4,0,-0.07474400179,-13.40206186,Feuillus,0.8820440033,0.1255266147,0.8744732851,1721,27,266,list(c(596680.131284421,596684.3726,597284.2373,597279.996,596680.1313,6191103.25,6191303.203,6191290.479,6191090.526,6191103.25048214))
29,0.141,1.257,4.184952936,6.2,60.78236261,-4.437706725,-10.4,Feuillus,0.6931471808,8.35E-12,0.9999999916,1506,28,195,list(c(593888.029595655,593724.0327,594067.4569,594231.4545,593888.0296,6192100.429,6192214.902,6192706.899,6192592.425,6192100.42882801))
316,0.132,0.414,2.65454498,-3.2,0,16.30139552,-15.85365854,Feuillus,0.6931471808,8.35E-12,1.000000117,1633,22,208,list(c(594434.258892581,594634.2632,594634.2584,594434.2541,594434.2589,6192850.289,6192850.288,6192250.287,6192250.289,6192850.2893025))
648,0.205,0.611,11.93343654,1.8,346.4523329,0.5388176368,-12.62135922,Feuillus,0.8156164668,0.06666994436,0.9333320099,1582,20,266,list(c(595691.444842651,595678.9345,596277.7592,596290.2695,595691.4448,6191950.5,6192150.106,6192187.637,6191988.031,6191950.4995044))
649,0.057,-0.058,2.014747181,-10,94.34014484,16.63767276,-15.11627907,Feuillus,0.6931471808,8.35E-12,0.999990162,1642,24,219,list(c(595598.794776927,595424.8213,595720.7823,595894.7558,595598.7948,6192154.378,6192253.03,6192774.956,6192676.304,6192154.37760446))
629,0.238,2.933,7.812611891,101.4,0,8.539930089,-16.25,Feuillus,0.6931471807,8.35E-12,0.9999821698,1743,22,58,list(c(601751.907521889,601867.7977,601378.7925,601262.9023,601751.9075,6192316.493,6192153.49,6191805.821,6191968.823,6192316.49266242))
270,0.188,2.514,0.3832768871,67,0,8.742147771,-9.917355372,Feuillus,0.6930623509,8.35E-12,8.35E-12,1424,26,241,list(c(559884.777776701,559869.9143,560468.2563,560483.1197,559884.7778,6185842.544,6186041.998,6186086.588,6185887.134,6185842.54426152))
438,0.049,-0.069,6.120865016,2.2,0,17.68361887,-11.49425287,Feuillus,0.6931471808,8.35E-12,8.35E-12,1546,26,106,list(c(554809.506153153,555009.5007,555009.4733,554809.4787,554809.5062,6191029.372,6191029.363,6190429.364,6190429.373,6191029.37209943))
439,0.245,0.557,5.585292789,2.2,0,17.59389544,-11.76470588,Feuillus,0.6931471808,8.35E-12,8.35E-12,1572,30,215,list(c(554613.460984881,554646.5124,554054.7633,554021.7119,554613.461,6190520.861,6190323.616,6190224.46,6190421.705,6190520.86093914))
441,0.169,0.209,1.411166791,3.2,0,18.61811293,-10.75268817,Feuillus,0.6965553428,8.35E-12,0.0008439207562,1561,30,66,list(c(555172.729662149,555255.4279,554709.1266,554626.4284,555172.7297,6189370.909,6189188.813,6188940.712,6189122.808,6189370.90855267))
442,0.163,0.579,9.455422874,2.2,0,18.63399758,-10.63829787,Feuillus,0.6931471808,8.35E-12,8.35E-12,1526,27,100,list(c(555493.637228071,555523.705,554930.5254,554900.4576,555493.6372,6188847.799,6188650.077,6188559.872,6188757.594,6188847.79884437))
444,0.276,2.654,0.3186365709,33,0,2.742054693,-11.23595506,Feuillus,6.64E-10,8.35E-12,8.35E-12,1520,32,47,list(c(556461.193354264,556561.8571,556043.4019,555942.7381,556461.1934,6184553.946,6184381.132,6184079.134,6184251.948,6184553.94606384))
446,0.118,0.208,7.23378181,97.6,193.4522738,5.835227273,-13.23529412,Feuillus,0.6840688701,8.35E-12,8.35E-12,1528,38,276,list(c(557875.558533911,557771.8945,557258.7887,557362.4528,557875.5585,6184965.623,6184794.592,6185105.593,6185276.624,6184965.62315792))
447,0.069,0.085,4.77466878,75.4,348.3694867,9.772240607,-10.34482759,Feuillus,0.6928768174,8.35E-12,8.35E-12,1496,39,312,list(c(558083.388766933,557979.7247,557466.619,557570.283,558083.3888,6185483.616,6185312.585,6185623.586,6185794.617,6185483.61599095))
448,0.432,1.537,11.27617781,31.2,0,5.492027702,-9.917355372,Feuillus,0.7472912686,8.35E-12,0.03474026227,1497,34,65,list(c(558764.152641803,558818.4932,558241.0663,558186.7258,558764.1526,6185403.926,6185211.456,6185048.43,6185240.901,6185403.92617019))
449,0.314,0.883,9.022291546,43,5.876658796,10.89676425,-13.15789474,Feuillus,0.661413695,8.35E-12,8.35E-12,1637,39,70,list(c(559023.880032208,559180.1351,558805.6393,558649.3842,559023.88,6184878.769,6184753.94,6184285.163,6184409.992,6184878.76862067))
565,0.067,0.134,8.971803637,8.2,0,4.22358298,-9.900990099,Feuillus,0.6912089962,8.35E-12,8.35E-12,1592,33,320,list(c(553118.33748214,553301.3683,553543.2808,553360.2499,553118.3375,6187962.863,6188043.503,6187494.431,6187413.791,6187962.86288294))
566,0.107,0.272,3.121041862,9.8,0,4.381101132,-11,Feuillus,0.6930119715,8.35E-12,8.35E-12,1562,28,283,list(c(553788.48808848,553691.3843,553166.8405,553263.9443,553788.4881,6188256.154,6188081.3,6188372.599,6188547.454,6188256.15425913))
567,0.165,0.42,3.60024404,92.6,0,8.392101551,-10.75268817,Feuillus,0.7277793361,0.01297523348,8.35E-12,1656,32,257,list(c(554510.116640029,554413.0128,553888.469,553985.5728,554510.1166,6188307.983,6188133.129,6188424.428,6188599.283,6188307.98335273))
568,0.066,0.125,3.046562391,35.6,0,11.7632,-10.86956522,Feuillus,0.6931471808,8.35E-12,8.35E-12,1634,31,267,list(c(554508.898027253,554446.1664,553876.4407,553939.1723,554508.898,6188851.613,6188661.697,6188849.884,6189039.799,6188851.61281928))
571,0.057,-0.155,3.226480371,-13.4,50.92499216,11.21037655,-11.57894737,Feuillus,6.64E-10,8.35E-12,8.35E-12,1515,36,257,list(c(560293.237609555,560220.772,560779.9996,560852.4652,560293.2376,6185292.901,6185479.305,6185696.707,6185510.303,6185292.90087874))
573,0.14,0.287,2.708197086,86.6,0,9.048521055,-9.016393443,Feuillus,0.6825429229,8.35E-12,8.35E-12,1568,36,285,list(c(560332.165162194,560250.1524,560797.3831,560879.3958,560332.1652,6186998.731,6187181.136,6187427.18,6187244.775,6186998.73082387))
574,0.24,0.505,3.594744846,0,0,8.274674255,-9.917355372,Feuillus,0.7429755556,8.35E-12,0.03504501082,1469,30,224,list(c(560139.890320522,560057.8776,560605.1082,560687.121,560139.8903,6187431.936,6187614.341,6187860.385,6187677.98,6187431.93564888))
651,0.221,0.452,12.91231847,13,0,11.20537494,-13.68421053,Feuillus,0.6931471807,8.35E-12,0.9999815274,1568,15,303,list(c(594103.139206985,593957.5681,593546.1191,593691.6902,594103.1392,6192750.795,6192613.642,6193050.347,6193187.499,6192750.79481796))
652,0.175,0.62,8.289221244,0.2,333.9501566,16.22172785,-14.81481481,Feuillus,0.9649953387,0.2336896709,0.7663110473,1654,20,269,list(c(594641.906526685,594639.8941,594039.9238,594041.9362,594641.9065,6193553.95,6193353.956,6193359.992,6193559.987,6193553.94991369))
653,0.227,0.859,13.24342457,0.4,0,12.5201418,-14.28571429,Feuillus,0.9896006963,0.2799511137,0.7200454792,1502,22,230,list(c(593613.937041319,593716.5691,593201.5891,593098.957,593613.937,6194160.658,6193988.994,6193681.104,6193852.767,6194160.65750309))
538,0.06,0.095,3.335903052,19.2,0,7.021039209,-10.71428571,Feuillus,0.3451371387,8.35E-12,8.35E-12,1590,40,145,list(c(528963.481196469,529144.8854,529362.9118,529181.5079,528963.4812,6194443.533,6194532.107,6193977.055,6193888.482,6194443.53340155))
539,0.219,1.558,6.267159658,146,0,9.143442323,-10.81081081,Feuillus,0.5386226427,0.2266892474,8.35E-12,1774,45,52,list(c(529071.274958163,529258.3142,529045.8088,528858.7696,529071.275,6192872.22,6192801.387,6192240.278,6192311.111,6192872.2197515))
542,0.081,0.055,1.714626524,10,0,5.785055958,-10.46511628,Feuillus,0.3571017112,0.1301054309,8.35E-12,1521,33,78,list(c(528401.233583539,528391.0243,528990.2407,529000.45,528401.2336,6193400.337,6193600.068,6193630.696,6193430.965,6193400.33717057))
703,0.091,0.213,1.548048992,-10.8,216.5097784,6.150081566,-11.76470588,Feuillus,6.64E-10,8.35E-12,8.35E-12,1560,36,139,list(c(528521.553227986,528605.9612,529149.9008,529065.4929,528521.5532,6193894.237,6194075.543,6193822.307,6193641.001,6193894.23652811))
335,0.172,1.687,3.196179822,2.8,2.218743303,-0.09535918627,-15.73033708,Feuillus,0.6931471808,8.35E-12,8.35E-12,1569,22,145,list(c(605020.381256697,605220.3813,605220.3813,605020.3813,605020.3813,6193320.164,6193320.164,6192720.164,6192720.164,6193320.16420574))
336,0.093,0.304,1.905315859,13.2,210.9047128,-8.379204893,-13,Feuillus,0.8445519033,0.1192594512,8.35E-12,1652,28,144,list(c(604354.347776696,604554.3435,604554.3142,604354.3184,604354.3478,6192871.41,6192871.4,6192271.401,6192271.41,6192871.40976399))
337,0.221,1.092,0.8822745717,32,0,6.796438644,-14.81481481,Feuillus,0.6924655864,8.35E-12,8.35E-12,1645,24,155,list(c(603233.528366017,603401.0364,603728.8665,603561.3585,603233.5284,6192040.431,6192149.709,6191647.187,6191537.91,6192040.43130927))
338,0.07,0.193,5.747285361,40,0,6.465802953,-14.11764706,Feuillus,0.6884554666,8.35E-12,8.35E-12,1677,21,111,list(c(603186.261218415,603363.9263,603088.3869,602910.7218,603186.2612,6190569.337,6190477.49,6189944.5,6190036.347,6190569.33725285))
631,0.102,0.031,3.733322721,81.8,293.8585943,-5.244070501,-14.43298969,Feuillus,0.6931471808,8.35E-12,8.35E-12,1713,28,150,list(c(605231.684977652,605388.5467,605760.7573,605603.8956,605231.685,6193695.446,6193819.514,6193348.92,6193224.852,6193695.44587641))
633,0.043,0.046,1.122566655,-49.8,44.76591488,3.276131045,-17.64705882,Feuillus,0.01996630199,0.002930094345,8.35E-12,1638,29,134,list(c(603731.583998617,603867.1527,604308.2678,604172.6991,603731.584,6192345.257,6192492.292,6192085.578,6191938.542,6192345.25671331))
634,0.212,0.849,5.249667076,2,0,6.602682701,-15.85365854,Feuillus,0.6617651457,8.35E-12,8.35E-12,1588,19,125,list(c(602717.225867216,602906.5647,603099.8086,602910.4698,602717.2259,6191623.714,6191688.127,6191120.099,6191055.686,6191623.71404273))
635,0.229,1.6,14.09013467,0,0,8.374048404,-13.41463415,Feuillus,0.6931471808,8.35E-12,8.35E-12,1646,20,96,list(c(602336.062623951,602294.696,602881.7206,602923.0872,602336.0626,6190495.632,6190691.303,6190815.405,6190619.734,6190495.63171501))
630,0.164,0.499,6.580739043,19.4,12.59509583,2.640376225,-16.66666667,Feuillus,0.6238083972,8.35E-12,8.35E-12,1734,28,269,list(c(604320.606693239,604477.4684,604849.679,604692.8173,604320.6067,6194121.679,6194245.747,6193775.153,6193651.085,6194121.67875644))
688,0.104,0.19,1.496428674,17.4,0,-1.647802929,-7.608695652,Feuillus,0.682357963,8.35E-12,8.35E-12,1695,31,81,list(c(544892.496610416,544870.3744,545466.6921,545488.8142,544892.4966,6194352.27,6194551.039,6194617.407,6194418.637,6194352.27014023))
246,0.152,1.665,7.738873273,8.8,0,-1.637526652,-10.95890411,Feuillus,0.6931471807,1.000018297,8.35E-12,1474,27,42,list(c(533952.517607385,533817.2081,534259.0497,534394.3592,533952.5176,6194506.423,6194653.705,6195059.631,6194912.35,6194506.42329692))
632,0.127,0.34,3.008136148,43.8,0,20.66418928,-15.55555556,Feuillus,0.1888636371,8.35E-12,8.35E-12,1622,23,132,list(c(605378.039676034,605307.7158,605869.3997,605939.7235,605378.0397,6194451.244,6194638.469,6194849.444,6194662.219,6194451.2439958))
578,0.171,0.272,12.72405153,14,0,24.85901982,-9.401709402,Feuillus,0.9401943308,0.1539623968,0.0123764693,1462,29,232,list(c(567656.520988423,567838.1688,567587.0395,567405.3917,567656.521,6189295.463,6189211.749,6188666.831,6188750.545,6189295.46294959))
330,0.155,0.591,2.732987874,23,21.93343208,16.71224552,-16.21621622,Feuillus,0.819021903,0.0692711089,0.9307287742,1753,24,72,list(c(598340.060205504,598511.7877,598204.2346,598032.5071,598340.0602,6193418.848,6193316.33,6192801.149,6192903.667,6193418.84818169))
625,0.197,2.289,2.820165118,107,0,6.422541638,-13.33333333,Feuillus,1.216476882,0.4144633283,0.1889258812,1751,34,81,list(c(600351.953936352,600495.5042,600077.7243,599934.1741,600351.9539,6193534.097,6193394.837,6192964.186,6193103.446,6193534.096609))
627,0.247,1.048,2.970038408,83,81.59778558,7.946363352,-17.64705882,Feuillus,0.2106829156,8.35E-12,8.35E-12,1635,24,285,list(c(602375.342784112,602489.2588,602982.4213,602868.5053,602375.3428,6192845.46,6193009.848,6192668.101,6192503.713,6192845.45992723))
628,0.202,1.267,4.73811373,139.6,0,7.593640528,-17.07317073,Feuillus,0.7505902916,8.35E-12,0.2175322254,1636,23,88,list(c(601861.585571759,601977.4757,601488.4706,601372.5804,601861.5856,6193353.821,6193190.819,6192843.149,6193006.152,6193353.82100683))
655,0.175,0.566,8.611287125,10,97.23623497,15.95013088,-17.10526316,Feuillus,0.6931471808,8.35E-12,1.000003975,1677,18,307,list(c(594784.637802441,594676.5752,594171.6915,594279.7541,594784.6378,6194984.534,6194816.236,6195140.417,6195308.715,6194984.53402971))
658,0.162,0.685,3.004180788,4.2,436.9977107,14.0477566,-15.85365854,Feuillus,0.6931471808,8.35E-12,0.9999992568,1593,22,223,list(c(594107.958049665,594274.2605,593940.9405,593774.638,594107.958,6195843.332,6195732.223,6195233.326,6195344.435,6195843.33195088))
392,0.148,0.257,7.987545615,40.2,0,4.785581106,-9.89010989,Feuillus,0.6931471807,8.35E-12,8.35E-12,1608,36,49,list(c(529119.62778319,529074.4061,529658.865,529704.0867,529119.6278,6195335.471,6195530.283,6195665.952,6195471.14,6195335.47105948))
393,0.106,0.28,1.877311773,23,0,6.554712893,-9.89010989,Feuillus,0.6931471808,8.35E-12,8.35E-12,1548,30,53,list(c(529016.503296303,528942.1437,529499.1274,529573.487,529016.5033,6195925.642,6196111.296,6196334.382,6196148.729,6195925.6423666))
541,0.082,0.11,5.184404312,26,0,4.53870153,-10.71428571,Feuillus,0.6931471808,8.35E-12,8.35E-12,1503,33,59,list(c(529483.733510305,529516.8198,530108.5503,530075.464,529483.7335,6194614.638,6194811.874,6194712.61,6194515.374,6194614.63809575))
659,0.041,0.149,2.316613256,8.4,653.8942636,8.864200449,-14.58333333,Feuillus,0.6931471807,8.35E-12,0.9999803008,1491,29,194,list(c(593216.866315841,593250.8251,592659.5364,592625.5776,593216.8663,6195705.727,6195508.627,6195406.752,6195603.852,6195705.72716868))
660,0.201,1.095,8.068726194,2,605.8181277,13.70029688,-15.85365854,Feuillus,0.6931471808,8.35E-12,1.000002555,1611,19,277,list(c(593697.902783375,593655.4543,593069.1227,593111.5712,593697.9028,6195848.898,6195653.45,6195780.793,6195976.241,6195848.89825661))
661,0.204,0.483,2.597198401,7.4,30.45256828,8.45709571,-13.54166667,Feuillus,0.906120221,8.35E-12,0.8481264186,1480,24,243,list(c(592956.911953311,593134.0867,592855.7093,592678.5345,592956.912,6196587.44,6196494.645,6195963.132,6196055.926,6196587.43972141))
662,0.33,1.473,10.03654272,26,0,2.667801902,-11.71171171,Feuillus,0.6931471808,8.35E-12,0.9999994405,1436,19,272,list(c(592546.80603479,592541.5706,591941.7755,591947.0109,592546.806,6196784.815,6196584.88,6196600.585,6196800.521,6196784.81526694))
21,0.324,0.972,10.59905411,13,261.3940864,-2.386039886,-9.090909091,Feuillus,0.692186731,8.35E-12,8.35E-12,1548,35,127,list(c(545397.010970022,545555.7683,545920.6414,545761.8841,545397.011,6191576.253,6191697.873,6191221.573,6191099.952,6191576.25273024))
262,0.165,0.919,2.381574143,115.8,0,-1.771259117,-8.641975309,Feuillus,0.7872669168,0.04614245774,8.35E-12,1716,28,256,list(c(545205.306220108,545405.3009,545405.3102,545205.3155,545205.3062,6193497.583,6193497.587,6192897.588,6192897.584,6193497.58334982))
263,0.136,0.276,4.086820821,22.4,200.742118,-0.6903353057,-9.009009009,Feuillus,0.6931471808,8.35E-12,8.35E-12,1487,36,155,list(c(545848.404307659,546007.1616,546372.0348,546213.2775,545848.4043,6191592.128,6191713.748,6191237.448,6191115.827,6191592.12776199))
264,0.072,0.117,5.50652744,8.2,0,-0.9230059226,-8.860759494,Feuillus,0.1900413473,8.35E-12,8.35E-12,1686,29,299,list(c(546235.842897674,546435.8453,546435.7948,546235.7923,546235.8429,6193889.196,6193889.179,6193289.178,6193289.195,6193889.19571154))
410,0.188,0.744,12.02773155,-39,0,-1.303160359,-8.641975309,Feuillus,0.6821307411,8.35E-12,8.35E-12,1475,23,94,list(c(547101.162709598,547145.1697,546559.8738,546515.8668,547101.1627,6193007.426,6192812.325,6192680.305,6192875.406,6193007.42578372))
413,0.186,0.774,8.056428501,82,0,-2.496521874,-9.210526316,Feuillus,0.6918652007,8.35E-12,8.35E-12,1610,37,307,list(c(545850.543829632,546023.9154,546322.9876,546149.616,545850.5438,6189865.183,6189964.871,6189444.727,6189345.038,6189865.18287322))
424,0.022,0.028,1.815353276,-14.4,5.150906736,-4.24746868,-9.782608696,Feuillus,0.6935283444,7.26E-05,8.35E-12,1559,38,97,list(c(547131.126094097,547252.8408,546776.757,546655.0423,547131.1261,6189944.901,6189786.216,6189421.061,6189579.746,6189944.90145907))
555,0.136,0.297,1.819800661,86.2,0,-7.952221222,-7.407407407,Feuillus,0.7887477903,0.0475380243,8.35E-12,1567,29,112,list(c(544920.799047389,545024.4356,545537.5935,545433.9569,544920.799,6196215.749,6196386.799,6196075.883,6195904.834,6196215.74894245))
556,0.214,3.036,2.190936952,166.4,127.7823246,1.720341316,-8,Feuillus,0.9463075547,0.2042865124,8.35E-12,1696,32,92,list(c(544743.318286193,544615.5361,545077.0988,545204.8809,544743.3183,6195458.761,6195612.613,6195995.966,6195842.114,6195458.76147114))
560,0.184,0.911,6.921678379,-3.6,0,-3.926254694,-8.602150538,Feuillus,0.7015879504,0.002401150719,8.35E-12,1534,31,76,list(c(547366.110417329,547504.1926,547070.1628,546932.0806,547366.1104,6189492.431,6189347.763,6188933.502,6189078.169,6189492.43065279))
704,0.183,0.697,6.086180335,10.8,0,-1.481540168,-8.641975309,Feuillus,0.6142164985,8.35E-12,8.35E-12,1602,26,133,list(c(545576.153179744,545774.3549,545694.1923,545495.9906,545576.1532,6193736.967,6193710.247,6193115.627,6193142.347,6193736.96676237))
235,0.251,1.56,1.891857985,70,0,7.003217025,-11.11111111,Feuillus,0.780935084,0.04240285734,8.35E-12,1488,22,148,list(c(526211.177170141,526411.1772,526411.1887,526211.1887,526211.1772,6198114.784,6198114.788,6197514.788,6197514.784,6198114.78382065))
259,0.042,-0.048,6.203472029,31.4,0,-8.749792462,-7.954545455,Feuillus,0.6931471808,8.35E-12,0.9999999749,1516,22,144,list(c(547525.016660623,547725.0147,547724.9943,547524.9962,547525.0167,6198330.411,6198330.404,6197730.405,6197730.412,6198330.41120612))
260,0.034,-0.17,2.840834718,36,0,-5.728760717,-8.73015873,Feuillus,0.6931471808,8.35E-12,1.000000075,1513,34,155,list(c(546371.673421761,546571.6734,546571.6734,546371.6734,546371.6734,6198191.163,6198191.163,6197591.163,6197591.163,6198191.16255975))
261,0.027,-0.092,1.187730875,4.8,65.49663343,-7.226468027,-8.620689655,Feuillus,0.6931471808,8.35E-12,1.000000259,1460,27,174,list(c(545375.002977678,545574.9983,545575.0069,545375.0116,545375.003,6198039.795,6198039.798,6197439.798,6197439.795,6198039.79452516))
258,0.091,0.074,6.998236857,-18.8,127.3229077,-8.433253397,-8.536585366,Feuillus,0.6931471808,8.35E-12,0.9999999332,1558,25,148,list(c(546644.136298134,546844.1396,546844.1274,546644.124,546644.1363,6198880.876,6198880.872,6198280.871,6198280.876,6198880.87614922))
387,0.193,1.787,1.691374471,50,0,11.76153431,-9.89010989,Feuillus,0.6931471808,8.35E-12,8.35E-12,1488,27,274,list(c(528890.174750401,528791.8127,528269.4097,528367.7717,528890.1748,6199965.747,6199791.626,6200086.74,6200260.86,6199965.74669671))
245,0.082,0.26,1.358097781,35.4,0,-6.118198386,-10.1010101,Feuillus,0.6931471808,8.35E-12,8.35E-12,1614,30,170,list(c(532464.239189451,532659.4848,532789.3959,532594.1503,532464.2392,6194319.421,6194362.723,6193776.957,6193733.655,6194319.42052053))
247,0.058,0.088,12.49694786,-96.8,0,-4.12470444,-9.89010989,Feuillus,0.853766252,0.9017416558,8.35E-12,1541,33,48,list(c(533745.904053502,533916.7885,533604.9909,533434.1064,533745.9041,6195408.283,6195304.344,6194791.719,6194895.658,6195408.28334241))
248,0.241,0.704,3.21397312,86.6,0,-8.068221987,-8.791208791,Feuillus,0.6931471808,8.35E-12,8.35E-12,1615,38,143,list(c(537325.654091141,537518.7362,537362.1961,537169.1139,537325.6541,6195262.212,6195210.029,6194630.808,6194682.991,6195262.21190265))
253,0.141,0.812,3.770790012,25.6,0,5.80734243,-8.771929825,Feuillus,0.923018619,0.1724455791,0.8275544126,1582,40,225,list(c(540905.379007913,541055.0557,540657.1876,540507.51,540905.379,6194300.053,6194170.259,6193713.531,6193843.324,6194300.05294232))
254,0.064,0.187,9.160530146,4.4,122.0071629,-7.667520449,-9.333333333,Feuillus,0.6931471808,8.35E-12,8.35E-12,1619,36,282,list(c(540425.321734442,540520.199,539992.0026,539897.1253,540425.3217,6194999.49,6194823.419,6194538.796,6194714.868,6194999.49043744))
256,0.113,0.198,9.810901464,84.8,0,-9.04985889,-7.446808511,Feuillus,0.8354420178,0.007266962079,0.06558223019,1557,36,109,list(c(543170.821356123,543370.8179,543370.8115,543170.8149,543170.8214,6196920.812,6196920.81,6196320.811,6196320.813,6196920.81198396))
395,0.097,0.158,5.10904503,-13,0,-4.175019611,-9.278350515,Feuillus,0.6931471808,8.35E-12,8.35E-12,1561,35,287,list(c(532772.294037604,532775.9416,533375.842,533372.1944,532772.294,6194677.459,6194877.427,6194866.485,6194666.517,6194677.45908808))
396,0.359,2.4,5.041454857,42,0,-9.321202391,-8.333333333,Feuillus,0.8003624255,0.05551011464,8.35E-12,1464,32,110,list(c(533975.617159685,533975.3449,534575.3445,534575.6168,533975.6172,6193960.32,6194160.321,6194161.138,6193961.137,6193960.31984334))
397,0.251,1.003,1.309825839,123.6,0,-7.333974976,-10.11235955,Feuillus,0.6931471808,8.35E-12,8.35E-12,1511,33,66,list(c(534221.458501098,534189.2599,534781.4335,534813.6321,534221.4585,6193178.153,6193375.546,6193472.141,6193274.749,6193178.15339588))
400,0.276,0.81,1.049604509,84,0,-7.930094898,-10,Feuillus,0.5781372645,8.35E-12,8.35E-12,1502,35,118,list(c(534155.138877971,534155.8461,534755.8425,534755.1353,534155.1389,6192469.206,6192669.206,6192667.085,6192467.085,6192469.20605779))
401,0.171,0.682,14.12322015,22,0,-0.228627419,-9.85915493,Feuillus,0.6931471808,8.35E-12,8.35E-12,1637,34,264,list(c(536159.777893243,536127.5793,536719.7528,536751.9515,536159.7779,6193463.904,6193661.296,6193757.892,6193560.499,6193463.90396738))
402,0.044,0.108,4.079799626,101.4,0,-10.51317376,-8.661417323,Feuillus,0.9903642945,0.7184320944,8.35E-12,1480,30,256,list(c(535654.781624564,535622.583,536214.7566,536246.9552,535654.7816,6194105.034,6194302.426,6194399.021,6194201.629,6194105.03359265))
